Channel,LOB,Product,Category,Total Volume Eaches
Channel 2,LOB 2,Product 392,Category 2,1505
Channel 2,LOB 1,Product 392,Category 2,18
Channel 2,LOB 3,Product 393,Category 2,5
Channel 2,LOB 2,Product 393,Category 2,338
Channel 2,LOB 1,Product 393,Category 2,95
Channel 2,LOB 3,Product 394,Category 2,85
Channel 2,LOB 2,Product 394,Category 2,651
Channel 2,LOB 1,Product 394,Category 2,163
Channel 2,LOB 2,Product 2236,Category 2,14
Channel 2,LOB 3,Product 395,Category 2,732
Channel 2,LOB 2,Product 395,Category 2,1084
Channel 2,LOB 1,Product 395,Category 2,320
Channel 2,LOB 3,Product 396,Category 2,2
Channel 2,LOB 2,Product 396,Category 2,632
Channel 2,LOB 1,Product 396,Category 2,183
Channel 2,LOB 2,Product 2237,Category 2,6
Channel 2,LOB 3,Product 397,Category 2,30
Channel 2,LOB 2,Product 397,Category 2,3389
Channel 2,LOB 1,Product 397,Category 2,801
Channel 2,LOB 2,Product 2238,Category 2,42
Channel 2,LOB 3,Product 398,Category 2,4
Channel 2,LOB 2,Product 398,Category 2,51
Channel 2,LOB 1,Product 398,Category 2,28
Channel 2,LOB 1,Product 2239,Category 1,7275
Channel 2,LOB 2,Product 2240,Category 2,22
Channel 2,LOB 1,Product 2240,Category 2,10
Channel 2,LOB 2,Product 2241,Category 2,6
Channel 2,LOB 2,Product 2242,Category 1,0
Channel 2,LOB 2,Product 2243,Category 1,1
Channel 2,LOB 2,Product 2244,Category 1,2
Channel 2,LOB 2,Product 2245,Category 2,17
Channel 2,LOB 2,Product 400,Category 2,7
Channel 2,LOB 2,Product 2246,Category 2,37
Channel 2,LOB 2,Product 2247,Category 2,48
Channel 2,LOB 2,Product 2248,Category 2,402
Channel 2,LOB 2,Product 2249,Category 2,3629
Channel 2,LOB 2,Product 2250,Category 2,344
Channel 2,LOB 2,Product 2251,Category 2,173
Channel 2,LOB 2,Product 2252,Category 2,12
Channel 2,LOB 2,Product 2253,Category 2,76
Channel 2,LOB 1,Product 2253,Category 2,12
Channel 2,LOB 2,Product 2254,Category 2,24
Channel 2,LOB 2,Product 2255,Category 2,6
Channel 2,LOB 2,Product 2256,Category 2,6
Channel 2,LOB 2,Product 2257,Category 2,3
Channel 2,LOB 2,Product 2258,Category 2,5
Channel 2,LOB 2,Product 2259,Category 2,18
Channel 2,LOB 2,Product 2260,Category 1,180
Channel 2,LOB 2,Product 2261,Category 2,23
Channel 2,LOB 2,Product 2262,Category 1,23
Channel 2,LOB 2,Product 2263,Category 1,1
Channel 2,LOB 2,Product 2264,Category 1,2
Channel 2,LOB 3,Product 401,Category 3,15024
Channel 2,LOB 2,Product 401,Category 3,47040
Channel 2,LOB 1,Product 401,Category 3,7738
Channel 2,LOB 2,Product 402,Category 2,8
Channel 2,LOB 2,Product 2265,Category 2,157
Channel 2,LOB 3,Product 2266,Category 2,24
Channel 2,LOB 2,Product 2266,Category 2,16
Channel 2,LOB 3,Product 2267,Category 2,96
Channel 2,LOB 3,Product 2268,Category 2,10
Channel 2,LOB 2,Product 2268,Category 2,2
Channel 2,LOB 3,Product 2269,Category 2,3
Channel 2,LOB 2,Product 2269,Category 2,14
Channel 2,LOB 1,Product 2269,Category 2,1
Channel 2,LOB 3,Product 2270,Category 2,9
Channel 2,LOB 2,Product 2271,Category 2,24
Channel 2,LOB 3,Product 403,Category 2,12
Channel 2,LOB 2,Product 403,Category 2,56
Channel 2,LOB 2,Product 2272,Category 2,8
Channel 2,LOB 2,Product 2273,Category 4,2
Channel 2,LOB 2,Product 2274,Category 4,9
Channel 2,LOB 2,Product 2275,Category 4,4
Channel 2,LOB 2,Product 404,Category 2,167
Channel 2,LOB 2,Product 405,Category 2,445
Channel 2,LOB 1,Product 405,Category 2,25
Channel 2,LOB 2,Product 406,Category 2,181
Channel 2,LOB 1,Product 406,Category 2,6
Channel 2,LOB 2,Product 407,Category 2,772
Channel 2,LOB 2,Product 2276,Category 2,18
Channel 2,LOB 2,Product 2277,Category 2,50
Channel 2,LOB 2,Product 410,Category 2,1142
Channel 2,LOB 1,Product 410,Category 2,205
Channel 2,LOB 3,Product 411,Category 2,1
Channel 2,LOB 2,Product 411,Category 2,892
Channel 2,LOB 1,Product 411,Category 2,384
Channel 2,LOB 2,Product 2278,Category 2,6
Channel 2,LOB 2,Product 2279,Category 2,21
Channel 2,LOB 2,Product 2280,Category 2,12
Channel 2,LOB 2,Product 2281,Category 2,85
Channel 2,LOB 2,Product 2282,Category 2,78
Channel 2,LOB 2,Product 2283,Category 2,58
Channel 2,LOB 2,Product 2284,Category 2,316
Channel 2,LOB 2,Product 2285,Category 2,121
Channel 2,LOB 2,Product 2286,Category 2,4
Channel 2,LOB 2,Product 2287,Category 2,78
Channel 2,LOB 2,Product 2288,Category 2,17
Channel 2,LOB 2,Product 2289,Category 2,2
Channel 2,LOB 2,Product 2290,Category 2,2
Channel 2,LOB 2,Product 2291,Category 2,3
Channel 2,LOB 2,Product 2292,Category 2,3
Channel 2,LOB 2,Product 2293,Category 2,4
Channel 2,LOB 2,Product 2294,Category 2,6
Channel 2,LOB 2,Product 2295,Category 2,24
Channel 2,LOB 2,Product 2296,Category 2,5
Channel 2,LOB 2,Product 2297,Category 2,16
Channel 2,LOB 2,Product 2298,Category 2,61
Channel 2,LOB 2,Product 412,Category 2,507
Channel 2,LOB 2,Product 413,Category 2,19
Channel 2,LOB 1,Product 413,Category 2,2
Channel 2,LOB 2,Product 2299,Category 2,103
Channel 2,LOB 2,Product 2300,Category 2,12
Channel 2,LOB 2,Product 2301,Category 2,9
Channel 2,LOB 2,Product 2302,Category 2,9
Channel 2,LOB 2,Product 414,Category 2,2467
Channel 2,LOB 2,Product 415,Category 2,53
Channel 2,LOB 2,Product 2303,Category 2,12
Channel 2,LOB 2,Product 2304,Category 2,49
Channel 2,LOB 2,Product 2305,Category 2,15
Channel 2,LOB 2,Product 2306,Category 2,6
Channel 2,LOB 2,Product 2307,Category 2,3
Channel 2,LOB 2,Product 2308,Category 2,6
Channel 2,LOB 2,Product 2309,Category 2,2
Channel 2,LOB 2,Product 2310,Category 2,171
Channel 2,LOB 2,Product 2311,Category 2,5
Channel 2,LOB 2,Product 2312,Category 2,9
Channel 2,LOB 2,Product 2313,Category 2,5
Channel 2,LOB 3,Product 416,Category 2,3
Channel 2,LOB 2,Product 416,Category 2,279
Channel 2,LOB 1,Product 416,Category 2,274
Channel 2,LOB 2,Product 2314,Category 2,2
Channel 2,LOB 2,Product 2315,Category 2,6
Channel 2,LOB 2,Product 2316,Category 2,0
Channel 2,LOB 2,Product 2317,Category 2,34
Channel 2,LOB 2,Product 2318,Category 2,10
Channel 2,LOB 2,Product 2319,Category 2,104
Channel 2,LOB 2,Product 2320,Category 2,15
Channel 2,LOB 2,Product 2321,Category 2,3
Channel 2,LOB 2,Product 2322,Category 2,3
Channel 2,LOB 2,Product 2323,Category 2,3
Channel 2,LOB 2,Product 2324,Category 2,6
Channel 2,LOB 2,Product 2325,Category 2,12
Channel 2,LOB 2,Product 2326,Category 2,4
Channel 2,LOB 2,Product 2327,Category 2,15
Channel 2,LOB 2,Product 2328,Category 2,24
Channel 2,LOB 2,Product 2329,Category 2,3
Channel 2,LOB 2,Product 2330,Category 2,2
Channel 2,LOB 2,Product 2331,Category 2,4
Channel 2,LOB 2,Product 2332,Category 2,7
Channel 2,LOB 2,Product 2333,Category 2,2
Channel 2,LOB 2,Product 2334,Category 2,1
Channel 2,LOB 2,Product 2335,Category 2,20
Channel 2,LOB 2,Product 2336,Category 2,77
Channel 2,LOB 2,Product 2337,Category 2,41
Channel 2,LOB 1,Product 2337,Category 2,147
Channel 2,LOB 3,Product 2338,Category 2,24
Channel 2,LOB 2,Product 2338,Category 2,47
Channel 2,LOB 2,Product 2339,Category 2,46
Channel 2,LOB 2,Product 2340,Category 2,72
Channel 2,LOB 2,Product 2341,Category 2,10
Channel 2,LOB 2,Product 2342,Category 2,4
Channel 2,LOB 2,Product 2343,Category 2,167
Channel 2,LOB 2,Product 2344,Category 2,1
Channel 2,LOB 2,Product 2345,Category 2,5
Channel 2,LOB 1,Product 2345,Category 2,1
Channel 2,LOB 2,Product 2346,Category 2,0
Channel 2,LOB 2,Product 2347,Category 2,2
Channel 2,LOB 2,Product 2348,Category 2,440
Channel 2,LOB 3,Product 418,Category 3,120
Channel 2,LOB 2,Product 418,Category 3,1276
Channel 2,LOB 1,Product 418,Category 3,24
Channel 2,LOB 2,Product 419,Category 3,456
Channel 2,LOB 1,Product 420,Category 1,481
Channel 2,LOB 1,Product 421,Category 1,75
Channel 2,LOB 1,Product 422,Category 1,179
Channel 2,LOB 2,Product 424,Category 1,4
Channel 2,LOB 1,Product 424,Category 1,110
Channel 2,LOB 3,Product 2349,Category 1,2
Channel 2,LOB 2,Product 2349,Category 1,6
Channel 2,LOB 2,Product 2350,Category 2,0
Channel 2,LOB 2,Product 2351,Category 2,30
Channel 2,LOB 2,Product 2352,Category 2,3
Channel 2,LOB 2,Product 425,Category 2,60
Channel 2,LOB 2,Product 428,Category 1,53
Channel 2,LOB 1,Product 428,Category 1,23
Channel 2,LOB 2,Product 2353,Category 2,8
Channel 2,LOB 3,Product 429,Category 2,7
Channel 2,LOB 2,Product 429,Category 2,138
Channel 2,LOB 1,Product 429,Category 2,2
Channel 2,LOB 3,Product 430,Category 2,20
Channel 2,LOB 2,Product 430,Category 2,110
Channel 2,LOB 2,Product 2354,Category 2,8
Channel 2,LOB 2,Product 2355,Category 2,8
Channel 2,LOB 3,Product 431,Category 2,12
Channel 2,LOB 2,Product 431,Category 2,60
Channel 2,LOB 1,Product 431,Category 2,2
Channel 2,LOB 3,Product 432,Category 2,63
Channel 2,LOB 2,Product 432,Category 2,668
Channel 2,LOB 1,Product 432,Category 2,299
Channel 2,LOB 2,Product 433,Category 2,3046
Channel 2,LOB 1,Product 433,Category 2,628
Channel 2,LOB 2,Product 434,Category 2,87
Channel 2,LOB 2,Product 435,Category 2,1110
Channel 2,LOB 2,Product 436,Category 2,403
Channel 2,LOB 2,Product 437,Category 2,3434
Channel 2,LOB 1,Product 437,Category 2,3121
Channel 2,LOB 2,Product 438,Category 2,12274
Channel 2,LOB 1,Product 438,Category 2,217
Channel 2,LOB 2,Product 439,Category 2,9071
Channel 2,LOB 1,Product 439,Category 2,253
Channel 2,LOB 2,Product 2356,Category 2,2569
Channel 2,LOB 2,Product 2357,Category 1,18
Channel 2,LOB 2,Product 2358,Category 1,1
Channel 2,LOB 2,Product 442,Category 1,20
Channel 2,LOB 2,Product 443,Category 1,191
Channel 2,LOB 2,Product 444,Category 1,31
Channel 2,LOB 2,Product 445,Category 1,143
Channel 2,LOB 2,Product 2359,Category 1,55
Channel 2,LOB 2,Product 2360,Category 1,399
Channel 2,LOB 2,Product 446,Category 1,-1
Channel 2,LOB 2,Product 447,Category 1,4125
Channel 2,LOB 1,Product 447,Category 1,17
Channel 2,LOB 2,Product 448,Category 1,5058
Channel 2,LOB 2,Product 449,Category 1,233
Channel 2,LOB 2,Product 450,Category 1,1332
Channel 2,LOB 3,Product 451,Category 1,45
Channel 2,LOB 2,Product 451,Category 1,11720
Channel 2,LOB 1,Product 451,Category 1,303
Channel 2,LOB 2,Product 453,Category 1,1
Channel 2,LOB 1,Product 453,Category 1,1
Channel 2,LOB 2,Product 2361,Category 1,3
Channel 2,LOB 1,Product 454,Category 1,211
Channel 2,LOB 2,Product 455,Category 1,1
Channel 2,LOB 1,Product 455,Category 1,1226
Channel 2,LOB 2,Product 2362,Category 2,4
Channel 2,LOB 3,Product 2363,Category 2,1
Channel 2,LOB 2,Product 2363,Category 2,71
Channel 2,LOB 2,Product 2364,Category 2,19
Channel 2,LOB 2,Product 2365,Category 2,23
Channel 2,LOB 2,Product 2366,Category 2,106
Channel 2,LOB 3,Product 2367,Category 2,5
Channel 2,LOB 2,Product 2367,Category 2,626
Channel 2,LOB 1,Product 457,Category 1,67
Channel 2,LOB 3,Product 458,Category 4,24
Channel 2,LOB 3,Product 459,Category 4,6
Channel 2,LOB 1,Product 459,Category 4,2
Channel 2,LOB 1,Product 2368,Category 1,59
Channel 2,LOB 3,Product 460,Category 1,1
Channel 2,LOB 2,Product 460,Category 1,11
Channel 2,LOB 1,Product 460,Category 1,12
Channel 2,LOB 3,Product 461,Category 2,20
Channel 2,LOB 2,Product 461,Category 2,174
Channel 2,LOB 2,Product 2369,Category 2,50
Channel 2,LOB 2,Product 2370,Category 2,3
Channel 2,LOB 2,Product 2371,Category 2,6
Channel 2,LOB 2,Product 2372,Category 2,24
Channel 2,LOB 2,Product 2373,Category 2,16
Channel 2,LOB 3,Product 2374,Category 2,99
Channel 2,LOB 2,Product 2374,Category 2,343
Channel 2,LOB 2,Product 2375,Category 2,4
Channel 2,LOB 2,Product 2376,Category 2,3
Channel 2,LOB 3,Product 2377,Category 2,28
Channel 2,LOB 2,Product 2377,Category 2,58
Channel 2,LOB 2,Product 2378,Category 2,0
Channel 2,LOB 1,Product 2378,Category 2,310
Channel 2,LOB 2,Product 2379,Category 2,28
Channel 2,LOB 2,Product 462,Category 1,9
Channel 2,LOB 1,Product 462,Category 1,22
Channel 2,LOB 2,Product 464,Category 3,15288
Channel 2,LOB 3,Product 467,Category 2,1
Channel 2,LOB 2,Product 467,Category 2,618
Channel 2,LOB 1,Product 467,Category 2,486
Channel 2,LOB 2,Product 468,Category 2,34
Channel 2,LOB 1,Product 468,Category 2,10
Channel 2,LOB 2,Product 469,Category 2,3983
Channel 2,LOB 1,Product 469,Category 2,83
Channel 2,LOB 3,Product 470,Category 2,1
Channel 2,LOB 2,Product 470,Category 2,1734
Channel 2,LOB 1,Product 470,Category 2,14
Channel 2,LOB 2,Product 471,Category 2,3253
Channel 2,LOB 1,Product 471,Category 2,111
Channel 2,LOB 3,Product 472,Category 1,346
Channel 2,LOB 2,Product 472,Category 1,3624
Channel 2,LOB 1,Product 472,Category 1,150
Channel 2,LOB 2,Product 473,Category 1,1176
Channel 2,LOB 1,Product 473,Category 1,490
Channel 2,LOB 1,Product 2380,Category 1,24
Channel 2,LOB 2,Product 2381,Category 1,46
Channel 2,LOB 1,Product 2382,Category 1,8
Channel 2,LOB 3,Product 2383,Category 1,1
Channel 2,LOB 2,Product 2383,Category 1,2
Channel 2,LOB 2,Product 2384,Category 2,132
Channel 2,LOB 2,Product 2385,Category 2,288
Channel 2,LOB 2,Product 477,Category 2,13327
Channel 2,LOB 1,Product 477,Category 2,1100
Channel 2,LOB 3,Product 478,Category 2,158
Channel 2,LOB 2,Product 478,Category 2,5337
Channel 2,LOB 1,Product 478,Category 2,223
Channel 2,LOB 3,Product 479,Category 2,1
Channel 2,LOB 2,Product 479,Category 2,11490
Channel 2,LOB 1,Product 479,Category 2,25669
Channel 2,LOB 3,Product 480,Category 2,6
Channel 2,LOB 2,Product 480,Category 2,107
Channel 2,LOB 3,Product 481,Category 2,22
Channel 2,LOB 2,Product 481,Category 2,176
Channel 2,LOB 1,Product 2386,Category 2,1
Channel 2,LOB 3,Product 2387,Category 2,4
Channel 2,LOB 2,Product 2387,Category 2,9
Channel 2,LOB 1,Product 2387,Category 2,1
Channel 2,LOB 2,Product 482,Category 2,194
Channel 2,LOB 2,Product 2388,Category 2,290
Channel 2,LOB 2,Product 2389,Category 2,6
Channel 2,LOB 1,Product 2389,Category 2,6
Channel 2,LOB 2,Product 2390,Category 2,1
Channel 2,LOB 2,Product 483,Category 2,27521
Channel 2,LOB 1,Product 483,Category 2,123
Channel 2,LOB 2,Product 2391,Category 2,2
Channel 2,LOB 2,Product 2392,Category 2,9
Channel 2,LOB 2,Product 2393,Category 2,9
Channel 2,LOB 2,Product 484,Category 2,375
Channel 2,LOB 2,Product 485,Category 2,305
Channel 2,LOB 2,Product 486,Category 2,41
Channel 2,LOB 1,Product 486,Category 2,5
Channel 2,LOB 2,Product 487,Category 2,290
Channel 2,LOB 2,Product 488,Category 2,769
Channel 2,LOB 1,Product 488,Category 2,2
Channel 2,LOB 3,Product 489,Category 2,2724
Channel 2,LOB 2,Product 489,Category 2,5911
Channel 2,LOB 1,Product 489,Category 2,588
Channel 2,LOB 2,Product 2394,Category 2,94
Channel 2,LOB 2,Product 2395,Category 2,41
Channel 2,LOB 3,Product 491,Category 2,8
Channel 2,LOB 2,Product 491,Category 2,1910
Channel 2,LOB 3,Product 492,Category 2,2
Channel 2,LOB 2,Product 492,Category 2,497
Channel 2,LOB 2,Product 2396,Category 3,65424
Channel 2,LOB 1,Product 2396,Category 3,3632
Channel 2,LOB 3,Product 493,Category 3,110974
Channel 2,LOB 2,Product 493,Category 3,1819605
Channel 2,LOB 1,Product 493,Category 3,147515
Channel 2,LOB 2,Product 2397,Category 3,40582
Channel 2,LOB 2,Product 494,Category 2,6
Channel 2,LOB 2,Product 495,Category 2,9
Channel 2,LOB 2,Product 496,Category 2,1241
Channel 2,LOB 1,Product 496,Category 2,133
Channel 2,LOB 2,Product 497,Category 2,1115
Channel 2,LOB 1,Product 497,Category 2,393
Channel 2,LOB 1,Product 498,Category 1,85
Channel 2,LOB 3,Product 500,Category 1,21
Channel 2,LOB 2,Product 500,Category 1,1167
Channel 2,LOB 1,Product 500,Category 1,95
Channel 2,LOB 3,Product 501,Category 1,12
Channel 2,LOB 2,Product 501,Category 1,5352
Channel 2,LOB 2,Product 502,Category 1,192
Channel 2,LOB 1,Product 502,Category 1,23
Channel 2,LOB 2,Product 503,Category 1,864
Channel 2,LOB 2,Product 2398,Category 1,1
Channel 2,LOB 1,Product 2398,Category 1,8
Channel 2,LOB 3,Product 504,Category 1,1
Channel 2,LOB 2,Product 504,Category 1,16
Channel 2,LOB 1,Product 504,Category 1,8
Channel 2,LOB 2,Product 2399,Category 2,49
Channel 2,LOB 2,Product 2400,Category 2,3337
Channel 2,LOB 2,Product 2401,Category 2,936
Channel 2,LOB 2,Product 2402,Category 2,38
Channel 2,LOB 2,Product 2403,Category 2,42
Channel 2,LOB 2,Product 2404,Category 2,42
Channel 2,LOB 3,Product 506,Category 4,66
Channel 2,LOB 2,Product 506,Category 4,1843
Channel 2,LOB 1,Product 506,Category 4,37
Channel 2,LOB 2,Product 507,Category 4,6
Channel 2,LOB 2,Product 508,Category 4,301
Channel 2,LOB 2,Product 509,Category 4,28
Channel 2,LOB 3,Product 510,Category 4,2
Channel 2,LOB 2,Product 510,Category 4,107
Channel 2,LOB 2,Product 2405,Category 4,1
Channel 2,LOB 2,Product 2406,Category 4,5
Channel 2,LOB 2,Product 2407,Category 2,12
Channel 2,LOB 3,Product 511,Category 3,1656
Channel 2,LOB 2,Product 511,Category 3,2544
Channel 2,LOB 1,Product 511,Category 3,1426
Channel 2,LOB 3,Product 512,Category 1,2
Channel 2,LOB 2,Product 512,Category 1,157
Channel 2,LOB 1,Product 512,Category 1,102
Channel 2,LOB 1,Product 513,Category 1,1298
Channel 2,LOB 2,Product 514,Category 1,192
Channel 2,LOB 1,Product 514,Category 1,1268
Channel 2,LOB 2,Product 515,Category 1,24
Channel 2,LOB 1,Product 515,Category 1,811
Channel 2,LOB 1,Product 516,Category 1,2224
Channel 2,LOB 1,Product 517,Category 1,604
Channel 2,LOB 1,Product 518,Category 1,939
Channel 2,LOB 2,Product 2408,Category 2,28
Channel 2,LOB 2,Product 2409,Category 2,118
Channel 2,LOB 2,Product 2410,Category 2,5
Channel 2,LOB 2,Product 2411,Category 2,25
Channel 2,LOB 2,Product 2412,Category 2,15
Channel 2,LOB 2,Product 2413,Category 2,4
Channel 2,LOB 2,Product 2414,Category 2,85
Channel 2,LOB 1,Product 2415,Category 2,8
Channel 2,LOB 2,Product 522,Category 2,26
Channel 2,LOB 1,Product 522,Category 2,14
Channel 2,LOB 1,Product 523,Category 2,28
Channel 2,LOB 3,Product 524,Category 2,1092
Channel 2,LOB 2,Product 524,Category 2,5302
Channel 2,LOB 1,Product 524,Category 2,547
Channel 2,LOB 2,Product 2416,Category 2,60
Channel 2,LOB 2,Product 2417,Category 2,54
Channel 2,LOB 2,Product 2418,Category 2,78
Channel 2,LOB 2,Product 2419,Category 2,60
Channel 2,LOB 3,Product 525,Category 2,1
Channel 2,LOB 2,Product 525,Category 2,18
Channel 2,LOB 3,Product 526,Category 2,12
Channel 2,LOB 2,Product 526,Category 2,125
Channel 2,LOB 2,Product 527,Category 2,113
Channel 2,LOB 2,Product 2420,Category 2,15
Channel 2,LOB 3,Product 2421,Category 2,26
Channel 2,LOB 2,Product 2421,Category 2,97
Channel 2,LOB 1,Product 2421,Category 2,12
Channel 2,LOB 2,Product 528,Category 2,133
Channel 2,LOB 1,Product 528,Category 2,668
Channel 2,LOB 2,Product 2422,Category 2,135
Channel 2,LOB 1,Product 2422,Category 2,106
Channel 2,LOB 2,Product 529,Category 2,88
Channel 2,LOB 3,Product 530,Category 2,2706
Channel 2,LOB 2,Product 530,Category 2,7395
Channel 2,LOB 1,Product 530,Category 2,1683
Channel 2,LOB 3,Product 531,Category 2,11
Channel 2,LOB 2,Product 531,Category 2,163
Channel 2,LOB 2,Product 532,Category 2,8
Channel 2,LOB 2,Product 533,Category 2,2208
Channel 2,LOB 1,Product 533,Category 2,190
Channel 2,LOB 2,Product 534,Category 2,12836
Channel 2,LOB 1,Product 534,Category 2,256
Channel 2,LOB 2,Product 535,Category 2,12586
Channel 2,LOB 1,Product 535,Category 2,273
Channel 2,LOB 2,Product 536,Category 2,1846
Channel 2,LOB 1,Product 536,Category 2,283
Channel 2,LOB 1,Product 2423,Category 2,285
Channel 2,LOB 3,Product 537,Category 2,1
Channel 2,LOB 2,Product 537,Category 2,6290
Channel 2,LOB 1,Product 537,Category 2,149
Channel 2,LOB 2,Product 2424,Category 2,353
Channel 2,LOB 1,Product 2424,Category 2,524
Channel 2,LOB 3,Product 539,Category 1,6
Channel 2,LOB 2,Product 539,Category 1,36
Channel 2,LOB 3,Product 543,Category 1,2
Channel 2,LOB 2,Product 543,Category 1,17
Channel 2,LOB 2,Product 2425,Category 2,18
Channel 2,LOB 2,Product 544,Category 2,12
Channel 2,LOB 2,Product 2426,Category 2,168
Channel 2,LOB 1,Product 547,Category 2,22
Channel 2,LOB 2,Product 549,Category 2,235
Channel 2,LOB 1,Product 549,Category 2,499
Channel 2,LOB 3,Product 550,Category 3,72
Channel 2,LOB 2,Product 550,Category 3,456
Channel 2,LOB 2,Product 551,Category 2,199
Channel 2,LOB 3,Product 2427,Category 2,64
Channel 2,LOB 2,Product 2427,Category 2,269
Channel 2,LOB 3,Product 552,Category 2,2
Channel 2,LOB 2,Product 552,Category 2,97
Channel 2,LOB 1,Product 552,Category 2,76
Channel 2,LOB 2,Product 2428,Category 2,42
Channel 2,LOB 2,Product 2429,Category 2,14
Channel 2,LOB 3,Product 553,Category 2,7
Channel 2,LOB 2,Product 553,Category 2,36
Channel 2,LOB 2,Product 2430,Category 4,6
Channel 2,LOB 2,Product 2431,Category 4,4
Channel 2,LOB 2,Product 2432,Category 4,4
Channel 2,LOB 2,Product 2433,Category 3,336
Channel 2,LOB 3,Product 554,Category 3,168
Channel 2,LOB 2,Product 554,Category 3,1775
Channel 2,LOB 1,Product 554,Category 3,122
Channel 2,LOB 2,Product 2434,Category 2,2
Channel 2,LOB 2,Product 2435,Category 2,4
Channel 2,LOB 2,Product 2436,Category 1,8
Channel 2,LOB 1,Product 2436,Category 1,48
Channel 2,LOB 3,Product 558,Category 1,16
Channel 2,LOB 2,Product 558,Category 1,162
Channel 2,LOB 1,Product 558,Category 1,41
Channel 2,LOB 2,Product 559,Category 1,2
Channel 2,LOB 1,Product 559,Category 1,25
Channel 2,LOB 2,Product 2437,Category 1,1
